1458
1450
3430
3438
910
2350
1998
564
1282
1098
3264
730
537
1818
3258
2184
2333
1278
1090
3070
1822
1990
1104
2028
1488
2538
1630
550
3078
1308
892
3444
2890
1638
1270
3442
922
851
2178
1949
1080
1128
760
3516
744
1848
2724
353
3250
2568
568
2710
1268
3084
918
1668
1810
533
861
50
2358
1082
1464
2898
2020
580
2873
2119
742
3048
1096
3468
1977
940
2904
2182
924
3569
948
2718
1120
1824
1978
2208
3262
1642
1939
3288
536
1685
1974
2530
1628
1480
1106
1241
1678
2364
3413
902
1399
1804
970
2845
2388
2170
916
1644
1448
1982
2928
890
1660
3082
738
1319
715
3280
2362
906
562
1759
3086
2394
2512
1286
3528
388
3487
355
1116
1312
2920
1102
726
2542
1211
3203
3559
2544
1656
1083
712
3460
1284
1589
1802
1878
1400
203
1459
926
1658
3546
1854
2748
1276
1999
3416
1433
1744
756
3357
1462
323
1622
558
2004
1819
3334
683
2283
1840
3383
900
1498
811
2155
3100
1309
3495
3499
2002
325
1300
2299
1859
1088
272
2515
2959
1935
1361
3062
1338
1444
3199
1262
1715
1970
3592
3108
1298
714
1267
1948
542
3515
2151
2418
2844
1714
3019
1201
982
2342
3156
1113
3122
383
2536
935
2054
2012
1975
384
1739
3228
2029
3514
484
2794
778
1250
1625
2483
347
1442
200
1171
1984
1369
2902
1466
276
1476
2513
1579
370
1909
2942
1297
3066
768
503
3590
1674
3525
1086
486
2150
748
3505
2722
3420
2328
1783
919
2428
1348
3517
378
3272
2690
115
1489
2572
1808
3485
141
752
3375
1769
1506
2214
1832
2129
1896
1232
53
1296
2846
1255
3276
1139
3455
190
1829
556
2134
1966
2344
2982
808
3408
1989
1258
1063
1626
1762
3509
1478
1618
1018
380
2269
1295
546
3555
386
1865
2348
770
1373
352
2659
843
1772
1624
946
1968
3371
1031
23
2058
1456
2926
814
1867
3547
1655
3181
1220
3538
1972
1118
230
1289
2726
2032
2148
3222
1108
3034
1390
3080
1923
3025
1174
2732
2268
1460
2200
274
1074
1858
681
2633
713
3054
172
400
1409
544
1699
1207
3065
174
1698
1794
1294
2332
1992
1181
1112
240
2471
2886
703
2404
177
2105
1266
1741
320
2813
367
2122
2458
2560
810
1849
3439
1434
3367
3535
1229
2034
1788
1240
1042
2434
1110
154
2069
942
3124
2692
2192
1218
3234
3214
2153
813
2048
865
1709
3543
3595
2212
3478
1446
1173
474
2880
2712
1314
1708
2374
2879
3452
1099
2291
3530
1091
2484
2899
535
590
1875
295
932
3274
1765
1474
2103
1203
2363
2756
821
1687
1492
3095
660
1354
3306
1728
2218
1353
243
3454
2808
894
175
2321
2175
1608
3076
2307
1933
604
2736
1749
3242
3565
2551
2271
397
2843
1331
1198
3205
1214
1639
1027
842
2176
3138
908
1325
250
1812
2144
3533
3074
1477
2089
3092
2815
876
1894
1440
1202
3318
1025
3594
2558
2352
2331
2098
2334
1138
2164
2546
2372
552
1129
2914
491
173
2380
2018
1654
3096
2073
3385
1528
3471
3425
961
1364
3179
222
880
3475
2221
1425
2988
2238
1904
530
1454
1529
2742
1387
2026
2664
1793
972
3380
2356
1279
1391
2060
3127
718
2038
1023
3328
1669
708
505
2795
1897
1682
944
2172
382
2126
2714
1962
1169
3414
1995
2019
966
1979
1879
161
1447
3428
614
1115
2186
2855
2157
379
513
1969
1652
1162
3504
2014
2273
308
949
1087
1951
2874
3298
2638
2870
1142
2229
2865
2578
3456
931
63
1754
3255
1927
2697
1432
2377
588
52
598
1445
3541
1383
354
1615
2059
2574
279
3332
1382
3126
628
3233
936
1109
2485
891
1672
522
2068
3005
363
3349
1846
2516
1260
1729
3484
2025
905
3187
840
928
1523
2366
1908
428
2655
3436
2693
2224
3469
1121
493
1339
3270
482
2896
418
2553
2635
722
1235
1955
2279
739
2142
1065
2118
508
413
2929
1292
1799
3355
572
2740
3344
740
2646
1758
3483
2875
1657
3060
710
576
689
2825
1421
2947
1918
3531
3305
1438
1971
3458
1067
212
1688
2532
3178
963
3589
3422
2441
3427
1679
2414
1081
2862
1371
899
2406
38
3445
1646
427
2474
736
3382
2673
1716
2230
2312
392
3365
581
1265
2584
1563
2662
979
1705
2839
454
2566
1225
1290
111
1412
1666
393
3567
1452
164
791
1803
30
2436
3432
2140
1676
1160
2976
3381
2632
578
2915
376
1649
3384
1004
1670
1052
1781
2305
594
2133
1213
2156
3003
2511
1795
3244
3336
1040
3387
2074
81
2882
2877
2507
3227
2528
3266
1085
1780
1049
42
1837
2648
1274
731
1814
2832
3337
3068
449
1130
2793
2095
2149
1398
3184
2573
3447
1117
291
2227
2429
420
20
2556
2044
2910
326
704
3512
607
2738
2159
3164
2522
2322
592
3441
139
1738
82
1580
1798
816
2775
1384
1941
1436
26
293
362
3256
2154
1247
3063
2306
1519
32
717
455
1596
1189
2878
2964
1888
1414
938
1251
761
3411
116
2934
110
2668
2198
1150
145
696
1734
903
3125
2147
360
1889
2439
3564
2958
1475
638
3424
2242
3160
2108
1884
1310
10
1264
2459
769
3536
2337
504
2402
2543
1987
3560
1747
1158
2651
847
958
478
3168
3201
551
2706
2602
1323
2308
27
1343
3361
950
2392
3118
2090
895
1204
2702
3450
1988
1732
3388
233
408
1789
1952
501
2423
3275
746
1616
3098
2335
1558
2194
238
1253
1712
2324
3167
2643
1205
305
2309
1598
801
2162
2783
2197
2099
184
3247
783
2696
1318
1957
1175
3040
3195
2716
171
135
1835
448
3154
99
2598
1513
2797
1359
510
1114
514
1686
457
2523
3057
2470
3502
2509
2675
1873
3149
1327
196
143
1155
2647
772
3453
1378
186
3170
2827
2009
2554
1008
2222
798
1613
204
2872
346
1627
327
754
3097
547
2264
1582
1903
1168
3171
1636
3435
507
980
1925
2754
3472
2623
220
2313
1777
3197
3094
881
1217
1833
2912
2600
3310
3259
142
1072
2174
1226
2378
147
1790
492
1919
1965
3311
324
611
2582
2679
3248
1199
1518
1953
3130
835
430
1271
531
2393
460
3446
3520
2256
2083
1191
207
1212
1140
1548
3486
1931
1581
187
2160
3534
933
1797
2695
2562
2024
606
1553
534
1930
1122
1349
3386
1053
2491
2088
458
635
984
260
997
2737
2396
3246
3410
2248
2520
2792
2842
267
1524
1805
58
3135
2510
2552
